model,original_model_name,archive_source,model_used,task_id,dataset_name,n_classes,accuracy_mean,accuracy_ci_lower,accuracy_ci_upper,accuracy_std,accuracy_n_runs,balanced_accuracy_mean,balanced_accuracy_ci_lower,balanced_accuracy_ci_upper,balanced_accuracy_std,balanced_accuracy_n_runs,f1_macro_mean,f1_macro_ci_lower,f1_macro_ci_upper,f1_macro_std,f1_macro_n_runs,f1_micro_mean,f1_micro_ci_lower,f1_micro_ci_upper,f1_micro_std,f1_micro_n_runs,f1_weighted_mean,f1_weighted_ci_lower,f1_weighted_ci_upper,f1_weighted_std,f1_weighted_n_runs,precision_macro_mean,precision_macro_ci_lower,precision_macro_ci_upper,precision_macro_std,precision_macro_n_runs,recall_macro_mean,recall_macro_ci_lower,recall_macro_ci_upper,recall_macro_std,recall_macro_n_runs,roc_auc_mean,roc_auc_ci_lower,roc_auc_ci_upper,roc_auc_std,roc_auc_n_runs
logistic_regression,logistic_regression,tabular_baselines,,9910,Bioresponse,2,0.713,0.694,0.732,0.00624,3,0.709,0.69,0.728,0.00625,3,0.709,0.691,0.728,0.00595,3,,,,,0,,,,,0,,,,,0,,,,,0,0.744,0.703,0.784,0.0133,3
logistic_regression,logistic_regression,tabular_baselines,,9946,wdbc,2,0.988,0.959,1.02,0.00949,3,0.987,0.956,1.02,0.01,3,0.988,0.958,1.02,0.00984,3,,,,,0,,,,,0,,,,,0,,,,,0,0.997,0.992,1.0,0.00189,3
logistic_regression,logistic_regression,tabular_baselines,,9952,phoneme,2,0.753,0.706,0.8,0.0155,3,0.672,0.606,0.739,0.022,3,0.681,0.618,0.743,0.0206,3,,,,,0,,,,,0,,,,,0,,,,,0,0.806,0.797,0.814,0.00291,3
logistic_regression,logistic_regression,tabular_baselines,,9957,qsar-biodeg,2,0.887,0.887,0.887,0.0,3,0.866,0.848,0.884,0.00583,3,0.871,0.852,0.89,0.00627,3,,,,,0,,,,,0,,,,,0,,,,,0,0.94,0.912,0.968,0.00924,3
logistic_regression,logistic_regression,tabular_baselines,,9960,wall-robot-navigation,4,0.695,0.593,0.797,0.0334,3,0.626,0.463,0.789,0.0537,3,0.633,0.483,0.783,0.0492,3,,,,,0,,,,,0,,,,,0,,,,,0,0.903,0.864,0.941,0.0125,3
logistic_regression,logistic_regression,tabular_baselines,,9964,semeion,10,0.922,0.882,0.962,0.0131,3,0.922,0.883,0.961,0.0127,3,0.917,0.87,0.963,0.0153,3,,,,,0,,,,,0,,,,,0,,,,,0,0.996,0.993,1.0,0.00112,3
logistic_regression,logistic_regression,tabular_baselines,,9971,ilpd,2,0.716,0.603,0.829,0.0371,3,0.578,0.468,0.687,0.036,3,0.576,0.435,0.717,0.0464,3,,,,,0,,,,,0,,,,,0,,,,,0,0.737,0.608,0.865,0.0421,3
logistic_regression,logistic_regression,tabular_baselines,,9976,madelon,2,0.555,0.498,0.612,0.0187,3,0.558,0.495,0.62,0.0205,3,0.555,0.497,0.612,0.0189,3,,,,,0,,,,,0,,,,,0,,,,,0,0.582,0.53,0.635,0.0173,3
logistic_regression,logistic_regression,tabular_baselines,,9977,nomao,2,0.952,0.912,0.992,0.0131,3,0.927,0.861,0.992,0.0216,3,0.937,0.879,0.996,0.0193,3,,,,,0,,,,,0,,,,,0,,,,,0,0.988,0.975,1.0,0.00421,3
logistic_regression,logistic_regression,tabular_baselines,,9978,ozone-level-8hr,2,0.943,0.936,0.951,0.00236,3,0.631,0.573,0.69,0.0192,3,0.665,0.523,0.807,0.0467,3,,,,,0,,,,,0,,,,,0,,,,,0,0.901,0.768,1.03,0.0438,3
logistic_regression,logistic_regression,tabular_baselines,,9981,cnae-9,9,0.94,0.842,1.04,0.0324,3,0.942,0.846,1.04,0.0314,3,0.94,0.84,1.04,0.033,3,,,,,0,,,,,0,,,,,0,,,,,0,0.997,0.989,1.01,0.00276,3
logistic_regression,logistic_regression,tabular_baselines,,9985,first-order-theorem-proving,6,0.483,0.376,0.59,0.0352,3,0.31,0.245,0.376,0.0216,3,0.314,0.229,0.4,0.0281,3,,,,,0,,,,,0,,,,,0,,,,,0,0.724,0.686,0.762,0.0126,3
logistic_regression,logistic_regression,tabular_baselines,,40996,Fashion-MNIST,10,0.849,,,0.0,1,0.846,,,0.0,1,0.845,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.983,,,0.0,1
logistic_regression,logistic_regression,tabular_baselines,,23517,numerai28.6,2,0.525,,,0.0,1,0.523,,,0.0,1,0.523,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.532,,,0.0,1
logistic_regression,logistic_regression,tabular_baselines,,40978,Internet-Advertisements,2,0.957,,,0.0,1,0.914,,,0.0,1,0.92,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.956,,,0.0,1
logistic_regression,logistic_regression,tabular_baselines,,40670,dna,3,0.923,,,0.0,1,0.919,,,0.0,1,0.914,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.982,,,0.0,1
logistic_regression,logistic_regression,tabular_baselines,,40701,churn,2,0.86,,,0.0,1,0.561,,,0.0,1,0.573,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.852,,,0.0,1
